OrgName,PrimFocus,id_str,_boroname,_ntaname,YrFnd_Num
American Scottish Foundation,"Arts, culture, creative practices",5496,Queens,Kew Gardens Hills,1956
American Scottish Foundation,"Arts, culture, creative practices",6436,Queens,Cambria Heights,1956
American Scottish Foundation,"Arts, culture, creative practices",4724,Brooklyn,East New York,1956
American Scottish Foundation,"Arts, culture, creative practices",3393,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,1956
American Scottish Foundation,"Arts, culture, creative practices",3551,Brooklyn,Fort Greene,1956
American Scottish Foundation,"Arts, culture, creative practices",6597,Queens,Rosedale,1956
American Scottish Foundation,"Arts, culture, creative practices",6588,Queens,Queens Village,1956
American Scottish Foundation,"Arts, culture, creative practices",3877,Brooklyn,Midwood,1956
American Scottish Foundation,"Arts, culture, creative practices",3630,Brooklyn,Clinton Hill,1956
American Scottish Foundation,"Arts, culture, creative practices",5413,Queens,Queensboro Hill,1956
American Scottish Foundation,"Arts, culture, creative practices",3710,Brooklyn,Crown Heights North,1956
American Scottish Foundation,"Arts, culture, creative practices",5653,Queens,Pomonok-Flushing Heights-Hillcrest,1956
American Scottish Foundation,"Arts, culture, creative practices",3923,Manhattan,East Harlem North,1956
American Scottish Foundation,"Arts, culture, creative practices",5501,Queens,Richmond Hill,1956
American Scottish Foundation,"Arts, culture, creative practices",6289,Queens,Rosedale,1956
American Scottish Foundation,"Arts, culture, creative practices",4239,Queens,Steinway,1956
American Scottish Foundation,"Arts, culture, creative practices",4227,Bronx,West Concourse,1956
American Scottish Foundation,"Arts, culture, creative practices",5968,Queens,South Jamaica,1956
American Scottish Foundation,"Arts, culture, creative practices",4308,Bronx,Melrose South-Mott Haven North,1956
American Scottish Foundation,"Arts, culture, creative practices",3019,Brooklyn,Dyker Heights,1956
American Scottish Foundation,"Arts, culture, creative practices",5986,Queens,Hammels-Arverne-Edgemere,1956
American Scottish Foundation,"Arts, culture, creative practices",5894,Queens,Baisley Park,1956
American Scottish Foundation,"Arts, culture, creative practices",3164,Brooklyn,Carroll Gardens-Columbia Street-Red Hook,1956
American Scottish Foundation,"Arts, culture, creative practices",3474,Brooklyn,Fort Greene,1956
American Scottish Foundation,"Arts, culture, creative practices",5812,Queens,Jamaica,1956
American Scottish Foundation,"Arts, culture, creative practices",6276,Queens,Jamaica Estates-Holliswood,1956
American Scottish Foundation,"Arts, culture, creative practices",4078,Manhattan,East Harlem North,1956
American Scottish Foundation,"Arts, culture, creative practices",4956,Queens,Woodhaven,1956
American Scottish Foundation,"Arts, culture, creative practices",2937,Brooklyn,Bay Ridge,1956
American Scottish Foundation,"Arts, culture, creative practices",3545,Manhattan,Lower East Side,1956
American Scottish Foundation,"Arts, culture, creative practices",3488,Brooklyn,Bensonhurst East,1956
American Scottish Foundation,"Arts, culture, creative practices",4995,Bronx,Woodlawn-Wakefield,1956
American Scottish Foundation,"Arts, culture, creative practices",6376,Queens,Far Rockaway-Bayswater,1956
American Scottish Foundation,"Arts, culture, creative practices",3922,Manhattan,East Harlem North,1956
American Scottish Foundation,"Arts, culture, creative practices",6598,Queens,Rosedale,1956
American Scottish Foundation,"Arts, culture, creative practices",4307,Bronx,Morrisania-Melrose,1956
American Scottish Foundation,"Arts, culture, creative practices",4268,Brooklyn,Georgetown-Mill Basin,1956
American Scottish Foundation,"Arts, culture, creative practices",3762,Manhattan,Manhattanville,1956
American Scottish Foundation,"Arts, culture, creative practices",5738,Queens,Baisley Park,1956
American Scottish Foundation,"Arts, culture, creative practices",3554,Brooklyn,Park Slope-Gowanus,1956
American Scottish Foundation,"Arts, culture, creative practices",6447,Queens,Rosedale,1956
American Scottish Foundation,"Arts, culture, creative practices",3093,Brooklyn,Sunset Park East,1956
American Scottish Foundation,"Arts, culture, creative practices",3395,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,1956
American Scottish Foundation,"Arts, culture, creative practices",2863,Brooklyn,Bay Ridge,1956
American Scottish Foundation,"Arts, culture, creative practices",5409,Queens,Murray Hill,1956
American Scottish Foundation,"Arts, culture, creative practices",5421,Queens,Kew Gardens,1956
American Scottish Foundation,"Arts, culture, creative practices",4395,Queens,Steinway,1956
American Scottish Foundation,"Arts, culture, creative practices",3479,Brooklyn,Park Slope-Gowanus,1956
American Scottish Foundation,"Arts, culture, creative practices",5657,Queens,Jamaica,1956
American Scottish Foundation,"Arts, culture, creative practices",4879,Brooklyn,Cypress Hills,1956
American Scottish Foundation,"Arts, culture, creative practices",1314,Staten Island,Great Kills,1956
American Scottish Foundation,"Arts, culture, creative practices",5486,Queens,Murray Hill,1956
American Scottish Foundation,"Arts, culture, creative practices",5105,Queens,Forest Hills,1956
American Scottish Foundation,"Arts, culture, creative practices",3724,Brooklyn,Homecrest,1956
American Scottish Foundation,"Arts, culture, creative practices",6435,Queens,Queens Village,1956
American Scottish Foundation,"Arts, culture, creative practices",6442,Queens,Laurelton,1956
American Scottish Foundation,"Arts, culture, creative practices",3561,Brooklyn,Kensington-Ocean Parkway,1956
American Scottish Foundation,"Arts, culture, creative practices",3956,Brooklyn,Georgetown-Mill Basin,1956
American Scottish Foundation,"Arts, culture, creative practices",2317,Staten Island,Stapleton-Rosebank,1956
American Scottish Foundation,"Arts, culture, creative practices",4796,Queens,Middle Village,1956
American Scottish Foundation,"Arts, culture, creative practices",5418,Queens,Kew Gardens Hills,1956
American Scottish Foundation,"Arts, culture, creative practices",538,Staten Island,Rossville-Woodrow,1956
American Scottish Foundation,"Arts, culture, creative practices",5491,Queens,East Flushing,1956
American Scottish Foundation,"Arts, culture, creative practices",846,Staten Island,Arden Heights,1956
American Scottish Foundation,"Arts, culture, creative practices",5188,Queens,Richmond Hill,1956
American Scottish Foundation,"Arts, culture, creative practices",3706,Brooklyn,Bedford,1956
American Scottish Foundation,"Arts, culture, creative practices",5028,Queens,Forest Hills,1956
American Scottish Foundation,"Arts, culture, creative practices",4386,Bronx,Melrose South-Mott Haven North,1956
American Scottish Foundation,"Arts, culture, creative practices",2859,Brooklyn,Bay Ridge,1956
American Scottish Foundation,"Arts, culture, creative practices",3003,Manhattan,Battery Park City-Lower Manhattan,1956
American Scottish Foundation,"Arts, culture, creative practices",5331,Queens,Flushing,1956
American Scottish Foundation,"Arts, culture, creative practices",847,Staten Island,Arden Heights,1956
American Scottish Foundation,"Arts, culture, creative practices",3080,Manhattan,Battery Park City-Lower Manhattan,1956
American Scottish Foundation,"Arts, culture, creative practices",6065,Queens,Hammels-Arverne-Edgemere,1956
American Scottish Foundation,"Arts, culture, creative practices",6290,Queens,Airport,1956
American Scottish Foundation,"Arts, culture, creative practices",3322,Brooklyn,Park Slope-Gowanus,1956
American Scottish Foundation,"Arts, culture, creative practices",4346,Brooklyn,Georgetown-Mill Basin,1956
American Scottish Foundation,"Arts, culture, creative practices",4408,Queens,Ridgewood,1956
American Scottish Foundation,"Arts, culture, creative practices",6143,Queens,Far Rockaway-Bayswater,1956
American Scottish Foundation,"Arts, culture, creative practices",3399,Brooklyn,Park Slope-Gowanus,1956
American Scottish Foundation,"Arts, culture, creative practices",3555,Brooklyn,Park Slope-Gowanus,1956
American Scottish Foundation,"Arts, culture, creative practices",5831,Queens,Hammels-Arverne-Edgemere,1956
American Scottish Foundation,"Arts, culture, creative practices",6446,Queens,Rosedale,1956
American Scottish Foundation,"Arts, culture, creative practices",1003,Staten Island,Arden Heights,1956
American Scottish Foundation,"Arts, culture, creative practices",2785,Brooklyn,Bay Ridge,1956
American Scottish Foundation,"Arts, culture, creative practices",3705,Brooklyn,Williamsburg,1956
American Scottish Foundation,"Arts, culture, creative practices",4034,Brooklyn,Georgetown-Mill Basin,1956
American Scottish Foundation,"Arts, culture, creative practices",3839,Manhattan,Hamilton Heights,1956
American Scottish Foundation,"Arts, culture, creative practices",6363,Queens,Laurelton,1956
American Scottish Foundation,"Arts, culture, creative practices",6377,Queens,Far Rockaway-Bayswater,1956
American Scottish Foundation,"Arts, culture, creative practices",5487,Queens,Murray Hill,1956
American Scottish Foundation,"Arts, culture, creative practices",2941,Brooklyn,Dyker Heights,1956
American Scottish Foundation,"Arts, culture, creative practices",3844,Manhattan,East Harlem South,1956
American Scottish Foundation,"Arts, culture, creative practices",5344,Queens,Richmond Hill,1956
American Scottish Foundation,"Arts, culture, creative practices",3171,Brooklyn,Sunset Park East,1956
American Scottish Foundation,"Arts, culture, creative practices",5643,Queens,Murray Hill,1956
American Scottish Foundation,"Arts, culture, creative practices",1078,Staten Island,New Springville-Bloomfield-Travis,1956
American Scottish Foundation,"Arts, culture, creative practices",5500,Queens,Richmond Hill,1956
American Scottish Foundation,"Arts, culture, creative practices",3316,Brooklyn,Brooklyn Heights-Cobble Hill,1956
American Scottish Foundation,"Arts, culture, creative practices",6519,Queens,Rosedale,1956
American Scottish Foundation,"Arts, culture, creative practices",4000,Manhattan,East Harlem North,1956
American Scottish Foundation,"Arts, culture, creative practices",690,Staten Island,New Springville-Bloomfield-Travis,1956
American Scottish Foundation,"Arts, culture, creative practices",3015,Brooklyn,Sunset Park West,1956
American Scottish Foundation,"Arts, culture, creative practices",3394,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,1956
American Scottish Foundation,"Arts, culture, creative practices",5656,Queens,Jamaica,1956
American Scottish Foundation,"Arts, culture, creative practices",5889,Queens,South Jamaica,1956
American Scottish Foundation,"Arts, culture, creative practices",5578,Queens,Jamaica,1956
American Scottish Foundation,"Arts, culture, creative practices",5753,Queens,Hammels-Arverne-Edgemere,1956
American Scottish Foundation,"Arts, culture, creative practices",5262,Queens,Forest Hills,1956
American Scottish Foundation,"Arts, culture, creative practices",6455,Queens,Far Rockaway-Bayswater,1956
American Scottish Foundation,"Arts, culture, creative practices",5967,Queens,Jamaica,1956
American Scottish Foundation,"Arts, culture, creative practices",4919,Bronx,Williamsbridge-Olinville,1956
American Scottish Foundation,"Arts, culture, creative practices",4394,Queens,Steinway,1956
American Scottish Foundation,"Arts, culture, creative practices",5256,Queens,Flushing,1956
American Scottish Foundation,"Arts, culture, creative practices",3256,Brooklyn,Bath Beach,1956
American Scottish Foundation,"Arts, culture, creative practices",5895,Queens,Springfield Gardens North,1956
American Scottish Foundation,"Arts, culture, creative practices",3409,Brooklyn,Bensonhurst West,1956
American Scottish Foundation,"Arts, culture, creative practices",3473,Brooklyn,Fort Greene,1956
American Scottish Foundation,"Arts, culture, creative practices",4952,Queens,Glendale,1956
American Scottish Foundation,"Arts, culture, creative practices",5733,Queens,Jamaica,1956
American Scottish Foundation,"Arts, culture, creative practices",6129,Queens,Springfield Gardens North,1956
American Scottish Foundation,"Arts, culture, creative practices",3477,Brooklyn,Park Slope-Gowanus,1956
American Scottish Foundation,"Arts, culture, creative practices",1006,Staten Island,Annadale-Huguenot-Prince's Bay-Eltingville,1956
American Scottish Foundation,"Arts, culture, creative practices",5408,Queens,Murray Hill,1956
American Scottish Foundation,"Arts, culture, creative practices",4160,Queens,Steinway,1956
American Scottish Foundation,"Arts, culture, creative practices",4037,Brooklyn,Sheepshead Bay-Manhattan Beach,1956
American Scottish Foundation,"Arts, culture, creative practices",4074,Bronx,West Concourse,1956
American Scottish Foundation,"Arts, culture, creative practices",1234,Staten Island,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,1956
American Scottish Foundation,"Arts, culture, creative practices",6367,Queens,Rosedale,1956
